GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Assault, level 2, weapon or bodily harm",15,158.95
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Assault, level 2, weapon or bodily harm",17,180.35
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Assault, level 2, weapon or bodily harm",14,147.69
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Assault, level 2, weapon or bodily harm",5,52.25
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Assault, level 2, weapon or bodily harm",11,145.66
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Assault, level 2, weapon or bodily harm",4,51.95
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Assault, level 2, weapon or bodily harm",7,89.9
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Assault, level 3, aggravated",1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Assault, level 3, aggravated",1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Assault, level 3, aggravated",1,10.61
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Attempted murder,3,31.81
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Attempted murder,2,25.98
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Attempted murder,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Homicide,1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Homicide,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Possession, cannabis",21,222.69
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Possession, cannabis",12,127.16
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Possession, cannabis",22,233.4
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Possession, cannabis",39,411.44
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Possession, cannabis",14,146.29
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Possession, cannabis",30,397.25
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Possession, cannabis",20,259.77
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Possession, cannabis",14,179.81
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Possession, cocaine",3,31.81
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Possession, cocaine",2,21.19
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Possession, cocaine",3,31.83
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Possession, cocaine",3,31.65
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Possession, cocaine",3,31.35
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Possession, cocaine",4,52.97
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Possession, cocaine",2,25.98
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Possession, cocaine",2,25.69
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Sexual assault, level 1",6,63.63
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Sexual assault, level 1",6,63.58
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Sexual assault, level 1",6,63.65
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Sexual assault, level 1",5,52.75
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Sexual assault, level 1",8,83.59
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 1",4,52.97
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 1",2,25.98
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 1",6,77.06
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 2, weapon or bodily harm",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Sexual assault, level 3, aggravated",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total breaking and entering,37,392.36
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total breaking and entering,44,466.25
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total breaking and entering,52,551.67
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total breaking and entering,43,453.63
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total breaking and entering,84,877.74
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total breaking and entering,71,940.15
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total breaking and entering,65,844.27
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total breaking and entering,44,565.12
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cannabis, trafficking, production or distribution",5,53.02
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cannabis, trafficking, production or distribution",9,95.37
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cannabis, trafficking, production or distribution",10,106.09
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cannabis, trafficking, production or distribution",6,63.3
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cannabis, trafficking, production or distribution",4,41.8
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cannabis, trafficking, production or distribution",13,172.14
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cannabis, trafficking, production or distribution",7,90.92
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cannabis, trafficking, production or distribution",9,115.59
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total cocaine, trafficking, production or distribution",4,42.42
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total cocaine, trafficking, production or distribution",5,52.98
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total cocaine, trafficking, production or distribution",13,137.92
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total cocaine, trafficking, production or distribution",6,63.3
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total cocaine, trafficking, production or distribution",5,52.25
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total cocaine, trafficking, production or distribution",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total cocaine, trafficking, production or distribution",6,77.93
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total cocaine, trafficking, production or distribution",2,25.69
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total Drug violations,34,360.55
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total Drug violations,29,307.3
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total Drug violations,55,583.49
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total Drug violations,57,601.33
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total Drug violations,28,292.58
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total Drug violations,50,662.08
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total Drug violations,36,467.59
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total Drug violations,29,372.46
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total impaired driving,33,349.95
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total impaired driving,42,445.06
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total impaired driving,65,689.58
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total impaired driving,35,369.24
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total impaired driving,48,501.57
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total impaired driving,30,397.25
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total impaired driving,60,779.32
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total impaired driving,38,488.06
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",4,42.44
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,10.55
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",2,20.9
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",3,39.72
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,12.99
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",1,12.84
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",3,31.83
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",2,21.1
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, possession, other Controlled Drugs and Substances Act drugs",1,12.84
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total robbery,1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total robbery,2,21.19
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total robbery,1,10.61
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total robbery,1,10.55
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total robbery,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total robbery,2,26.48
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total robbery,1,12.99
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total robbery,0,0
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total sexual violations against children,1,10.6
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total sexual violations against children,4,42.39
"Digby, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total sexual violations against children,4,42.44
