GEOGRAPHY,YEAR,VIOLATIONS,INCIDENTS,RATES
"Bridgewater, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,130,1576.33
"Bridgewater, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,114,1376.81
"Bridgewater, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,111,1329.34
"Bridgewater, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,138,1642.08
"Bridgewater, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,177,2100.89
"Bridgewater, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,218,2613.91
"Canadian National Railway Police, Nova Scotia",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",22,0
"Canadian National Railway Police, Nova Scotia",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",4,0
"Canadian National Railway Police, Nova Scotia",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",3,0
"Canadian National Railway Police, Nova Scotia",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",10,0
"Canadian National Railway Police, Nova Scotia",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1,0
"Canadian National Railway Police, Nova Scotia",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",2,0
"Canadian National Railway Police, Nova Scotia",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1,0
"Canadian National Railway Police, Nova Scotia",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",11,0
"Canadian National Railway Police, Nova Scotia",12/31/2017 12:00:00 AM,Total other Criminal Code violations,1,0
"Canadian National Railway Police, Nova Scotia",12/31/2010 12:00:00 AM,Total other Criminal Code violations,1,0
"Canadian National Railway Police, Nova Scotia",12/31/2017 12:00:00 AM,Total property crime violations,20,0
"Canadian National Railway Police, Nova Scotia",12/31/2016 12:00:00 AM,Total property crime violations,4,0
"Canadian National Railway Police, Nova Scotia",12/31/2015 12:00:00 AM,Total property crime violations,2,0
"Canadian National Railway Police, Nova Scotia",12/31/2014 12:00:00 AM,Total property crime violations,10,0
"Canadian National Railway Police, Nova Scotia",12/31/2013 12:00:00 AM,Total property crime violations,1,0
"Canadian National Railway Police, Nova Scotia",12/31/2012 12:00:00 AM,Total property crime violations,2,0
"Canadian National Railway Police, Nova Scotia",12/31/2011 12:00:00 AM,Total property crime violations,1,0
"Canadian National Railway Police, Nova Scotia",12/31/2010 12:00:00 AM,Total property crime violations,10,0
"Canadian National Railway Police, Nova Scotia",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,1,0
"Canadian National Railway Police, Nova Scotia",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,0,0
"Canadian National Railway Police, Nova Scotia",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,0,0
"Cape Breton Region, Nova Scotia, municipal",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",4633,4890.28
"Cape Breton Region, Nova Scotia, municipal",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",4116,4312.16
"Cape Breton Region, Nova Scotia, municipal",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",4827,5026.61
"Cape Breton Region, Nova Scotia, municipal",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",5383,5544.51
"Cape Breton Region, Nova Scotia, municipal",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",5269,5373.13
"Cape Breton Region, Nova Scotia, municipal",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",6554,6605.59
"Cape Breton Region, Nova Scotia, municipal",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",6390,6377.88
"Cape Breton Region, Nova Scotia, municipal",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",6462,6379.76
"Cape Breton Region, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total other Criminal Code violations,906,956.31
"Cape Breton Region, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total other Criminal Code violations,720,754.31
"Cape Breton Region, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total other Criminal Code violations,816,849.74
"Cape Breton Region, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total other Criminal Code violations,758,780.74
"Cape Breton Region, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total other Criminal Code violations,767,782.16
"Cape Breton Region, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total other Criminal Code violations,1060,1068.34
"Cape Breton Region, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total other Criminal Code violations,1222,1219.68
"Cape Breton Region, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total other Criminal Code violations,1180,1164.98
"Cape Breton Region, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total property crime violations,2802,2957.6
"Cape Breton Region, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total property crime violations,2655,2781.53
"Cape Breton Region, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total property crime violations,3115,3243.81
"Cape Breton Region, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total property crime violations,3691,3801.74
"Cape Breton Region, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total property crime violations,3643,3715
"Cape Breton Region, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total property crime violations,4375,4409.44
"Cape Breton Region, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total property crime violations,3953,3945.5
"Cape Breton Region, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total property crime violations,4054,4002.41
"Cape Breton Region, Nova Scotia, municipal",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,925,976.37
"Cape Breton Region, Nova Scotia, municipal",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,741,776.31
"Cape Breton Region, Nova Scotia, municipal",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,896,933.05
"Cape Breton Region, Nova Scotia, municipal",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,934,962.02
"Cape Breton Region, Nova Scotia, municipal",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,859,875.98
"Cape Breton Region, Nova Scotia, municipal",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,1119,1127.81
"Cape Breton Region, Nova Scotia, municipal",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,1215,1212.7
"Cape Breton Region, Nova Scotia, municipal",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,1228,1212.37
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1443,3767.43
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1590,4155.99
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1476,3866.4
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1770,4604.94
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1923,4980.96
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",2046,5278.64
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",2271,5841.05
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",1988,5122
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,197,514.33
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,247,645.62
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,198,518.66
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,225,585.37
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,290,751.16
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,286,737.87
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,268,689.3
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,264,680.18
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,936,2443.74
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,993,2595.54
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,970,2540.93
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,1197,3114.19
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,1276,3305.1
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,1415,3650.67
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,1641,4220.68
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,1403,3614.77
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,310,809.36
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,350,914.84
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,308,806.81
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,348,905.38
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total violent Criminal Code violations,357,924.7
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total violent Criminal Code violations,345,890.09
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total violent Criminal Code violations,362,931.07
"Colchester County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total violent Criminal Code violations,321,827.04
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",780,3980.2
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",849,4297.21
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",842,4234.56
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",676,4163.07
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",606,3704.61
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",506,3288.7
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",403,2589.97
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,"Total, all Criminal Code violations (excluding traffic)",311,1979.13
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total other Criminal Code violations,139,709.29
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total other Criminal Code violations,144,728.86
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total other Criminal Code violations,152,764.43
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total other Criminal Code violations,97,597.36
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total other Criminal Code violations,104,635.77
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total other Criminal Code violations,73,474.46
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total other Criminal Code violations,52,334.19
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total other Criminal Code violations,31,197.28
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total property crime violations,438,2235.04
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total property crime violations,446,2257.43
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total property crime violations,470,2363.71
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total property crime violations,442,2722.01
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2013 12:00:00 AM,Total property crime violations,362,2212.98
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2012 12:00:00 AM,Total property crime violations,327,2125.31
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2011 12:00:00 AM,Total property crime violations,279,1793.06
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2010 12:00:00 AM,Total property crime violations,200,1272.75
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2017 12:00:00 AM,Total violent Criminal Code violations,203,1035.87
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2016 12:00:00 AM,Total violent Criminal Code violations,259,1310.93
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2015 12:00:00 AM,Total violent Criminal Code violations,220,1106.42
"Cumberland County, Nova Scotia, Royal Canadian Mounted Police, rural",12/31/2014 12:00:00 AM,Total violent Criminal Code violations,137,843.7
